ng-3-0_0_0_1_1_0,ng-3-0_0_0_1_1_0-cum,ng-3-0_0_0_1_1_0-tier,ng-3-0_0_0_0_1_0,ng-3-0_0_0_0_1_0-cum,ng-3-0_0_0_0_1_0-tier,ng-3-2_0_0_1_1_0,ng-3-2_0_0_1_1_0-cum,ng-3-2_0_0_1_1_0-tier,ng-3-2_0_0_0_1_0,ng-3-2_0_0_0_1_0-cum,ng-3-2_0_0_0_1_0-tier,ng-3-0_1_0_0_1_0,ng-3-0_1_0_0_1_0-cum,ng-3-0_1_0_0_1_0-tier,ng-3-0_1_0_1_1_0,ng-3-0_1_0_1_1_0-cum,ng-3-0_1_0_1_1_0-tier
,,,,,,,,,97.15241599673236,15.763546798029557,4,,,,,,
,,,,,,,,,97.15241599673237,15.82512315270936,4,,,,,,
,,,,,,,,,97.15241599673237,15.886699507389164,4,,,,,,
,,,,,,,,,97.15241599673237,15.948275862068966,4,,,,,,
,,,,,,,,,97.15241599673237,16.00985221674877,4,,,,,,
,,,,,,,,,97.15241599673237,16.071428571428573,4,,,,,,
,,,,,,,,,97.15241599673237,16.133004926108374,4,,,,,,
,,,,,,,,,97.15241599673237,16.194581280788178,4,,,,,,
,,,,,,,,,97.15241599673237,16.256157635467982,4,,,,,,
,,,,,,,,,97.15241599673237,16.317733990147783,4,,,,,,
,,,,,,,,,97.15241599673237,16.379310344827587,4,,,,,,
,,,,,,,,,97.15241599673237,16.440886699507388,4,,,,,,
,,,,,,,,,97.15241599673237,16.502463054187192,4,,,,,,
,,,,,,,,,97.15241599673237,16.564039408866996,4,,,,,,
,,,,,,,,,97.15241599673237,16.625615763546797,4,,,,,,
,,,,,,,,,97.15241599673237,16.6871921182266,4,,,,,,
,,,,,,,,,97.15241599673237,16.748768472906406,4,,,,,,
,,,,,,,,,97.15241599673237,16.810344827586206,4,,,,,,
,,,,,,,,,97.15241599673237,16.87192118226601,4,,,,,,
,,,,,,,,,97.15241599673237,16.93349753694581,4,,,,,,
,,,,,,,,,97.15241599673237,16.995073891625616,4,,,,,,
,,,,,,,,,97.15241599673237,17.05665024630542,4,,,,,,
,,,,,,,,,97.15241599673237,17.11822660098522,4,,,,,,
,,,,,,,,,97.15241599673237,17.179802955665025,4,,,,,,
,,,,,,,,,97.15241599673237,17.24137931034483,4,,,,,,
,,,,,,,,,97.15241599673237,17.30295566502463,4,,,,,,
,,,,,,,,,97.15241599673237,17.364532019704434,4,,,,,,
,,,,,,,,,97.15241599673237,17.42610837438424,4,,,,,,
,,,,,,,,,97.15241599673237,17.48768472906404,4,,,,,,
,,,,,,,,,97.15241599673237,17.549261083743843,4,,,,,,
,,,,,,,,,97.15241599673237,17.610837438423644,4,,,,,,
,,,,,,,,,97.15241599673239,17.67241379310345,4,,,,,,
,,,,,,,,,97.15241599673239,17.733990147783253,4,,,,,,
,,,,,,,,,97.15241599673239,17.795566502463053,4,,,,,,
,,,,,,,,,97.15241599673239,17.857142857142858,4,,,,,,
,,,,,,,,,97.15241599673239,17.918719211822662,4,,,,,,
,,,,,,,,,97.15241599673239,17.980295566502463,4,,,,,,
,,,,,,,,,97.15241599673239,18.041871921182267,4,,,,,,
,,,,,,,,,97.15241599673239,18.103448275862068,4,,,,,,
,,,,,,,,,97.15241599673239,18.165024630541872,4,,,,,,
,,,,,,,,,97.15241599673239,18.226600985221676,4,,,,,,
,,,,,,,,,97.15241599673239,18.288177339901477,4,,,,,,
,,,,,,,,,97.15241599673239,18.34975369458128,4,,,,,,
,,,,,,,,,97.15241599673239,18.411330049261085,4,,,,,,
,,,,,,,,,97.15241599673239,18.472906403940886,4,,,,,,
,,,,,,,,,97.15241599673239,18.53448275862069,4,,,,,,
,,,,,,,,,97.15241599673239,18.596059113300495,4,,,,,,
,,,,,,,,,97.15241599673239,18.657635467980295,4,,,,,,
,,,,,,,,,97.15241599673239,18.7192118226601,4,,,,,,
,,,,,,,,,97.15241599673239,18.7807881773399,4,,,,,,
,,,,,,,,,97.15241599673239,18.842364532019705,4,,,,,,
,,,,,,,,,97.15241599673239,18.90394088669951,4,,,,,,
,,,,,,,,,97.15241599673239,18.96551724137931,4,,,,,,
,,,,,,,,,97.15241599673239,19.027093596059114,4,,,,,,
,,,,,,,,,97.15241599673239,19.088669950738918,4,,,,,,
,,,,,,,,,97.15241599673239,19.15024630541872,4,,,,,,
,,,,,,,,,97.15241599673239,19.211822660098523,4,,,,,,
,,,,,,,,,97.15241599673239,19.273399014778324,4,,,,,,
,,,,,,,,,97.15241599673239,19.334975369458128,4,,,,,,
,,,,,,,,,97.15241599673239,19.396551724137932,4,,,,,,
,,,,,,,,,97.15241599673239,19.458128078817733,4,,,,,,
,,,,,,,,,97.15241599673239,19.519704433497537,4,,,,,,
,,,,,,,,,97.15241599673239,19.58128078817734,4,,,,,,
,,,,,,,,,97.15241599673239,19.642857142857142,4,,,,,,
,,,,,,,,,97.15241599673239,19.704433497536947,4,,,,,,
,,,,,,,,,97.15241599673239,19.76600985221675,4,,,,,,
,,,,,,,,,97.15241599673239,19.82758620689655,4,,,,,,
,,,,,,,,,97.15241599673239,19.889162561576356,4,,,,,,
,,,,,,,,,97.15241599673239,19.950738916256157,4,,,,,,
,,,,,,,,,97.15241599673239,20.01231527093596,4,,,,,,
,,,,,,,,,97.15241599673239,20.073891625615765,4,,,,,,
,,,,,,,,,97.1524159967324,20.135467980295566,4,,,,,,
,,,,,,,,,97.1524159967324,20.19704433497537,4,,,,,,
,,,,,,,,,97.1524159967324,20.258620689655174,4,,,,,,
,,,,,,,,,97.1524159967324,20.320197044334975,4,,,,,,
,,,,,,,,,97.1524159967324,20.38177339901478,4,,,,,,
,,,,,,,,,97.1524159967324,20.44334975369458,4,,,,,,
,,,,,,,,,97.1524159967324,20.504926108374384,4,,,,,,
,,,,,,,,,97.1524159967324,20.56650246305419,4,,,,,,
,,,,,,,,,97.1524159967324,20.62807881773399,4,,,,,,
,,,,,,,,,97.1524159967324,20.689655172413794,4,,,,,,
,,,,,,,,,97.1524159967324,20.751231527093598,4,,,,,,
,,,,,,,,,97.1524159967324,20.8128078817734,4,,,,,,
,,,,,,,,,97.1524159967324,20.874384236453203,4,,,,,,
,,,,,,,,,97.1524159967324,20.935960591133004,4,,,,,,
,,,,,,,,,97.1524159967324,20.997536945812808,4,,,,,,
,,,,,,,,,97.1524159967324,21.059113300492612,4,,,,,,
,,,,,,,,,97.1524159967324,21.120689655172413,4,,,,,,
,,,,,,,,,97.1524159967324,21.182266009852217,4,,,,,,
,,,,,,,,,97.1524159967324,21.24384236453202,4,,,,,,
,,,,,,,,,97.1524159967324,21.305418719211822,4,,,,,,
,,,,,,,,,97.1524159967324,21.366995073891626,4,,,,,,
,,,,,,,,,97.1524159967324,21.42857142857143,4,,,,,,
,,,,,,,,,97.1524159967324,21.49014778325123,4,,,,,,
,,,,,,,,,97.1524159967324,21.551724137931036,4,,,,,,
,,,,,,,,,97.1524159967324,21.613300492610836,4,,,,,,
,,,,,,,,,97.1524159967324,21.67487684729064,4,,,,,,
,,,,,,,,,97.1524159967324,21.736453201970445,4,,,,,,
,,,,,,,,,97.1524159967324,21.798029556650246,4,,,,,,
,,,,,,,,,97.1524159967324,21.85960591133005,4,,,,,,
,,,,,,,,,97.1524159967324,21.921182266009854,4,,,,,,
,,,,,,,,,97.1524159967324,21.982758620689655,4,,,,,,
,,,,,,,,,97.15241599673242,22.04433497536946,4,,,,,,
,,,,,,,,,97.15241599673242,22.10591133004926,4,,,,,,
,,,,,,,,,97.15241599673242,22.167487684729064,4,,,,,,
,,,,,,,,,97.15241599673242,22.22906403940887,4,,,,,,
,,,,,,,,,97.15241599673242,22.29064039408867,4,,,,,,
,,,,,,,,,97.15241599673242,22.352216748768473,4,,,,,,
,,,,,,,,,97.15241599673242,22.413793103448278,4,,,,,,
,,,,,,,,,97.15241599673242,22.47536945812808,4,,,,,,
,,,,,,,,,97.15241599673242,22.536945812807883,4,,,,,,
,,,,,,,,,97.15241599673242,22.598522167487687,4,,,,,,
,,,,,,,,,97.15241599673242,22.660098522167488,4,,,,,,
,,,,,,,,,97.15241599673242,22.721674876847292,4,,,,,,
,,,,,,,,,97.15241599673242,22.783251231527093,4,,,,,,
,,,,,,,,,97.15241599673242,22.844827586206897,4,,,,,,
,,,,,,,,,97.15241599673242,22.9064039408867,4,,,,,,
,,,,,,,,,97.15241599673242,22.967980295566502,4,,,,,,
,,,,,,,,,97.15241599673242,23.029556650246306,4,,,,,,
,,,,,,,,,97.15241599673242,23.09113300492611,4,,,,,,
,,,,,,,,,97.15241599673242,23.15270935960591,4,,,,,,
,,,,,,,,,97.15241599673242,23.214285714285715,4,,,,,,
,,,,,,,,,97.15241599673242,23.275862068965516,4,,,,,,
,,,,,,,,,97.15241599673243,23.33743842364532,4,,,,,,
,,,,,,,,,97.15241599673243,23.399014778325125,4,,,,,,
,,,,,,,,,97.15241599673243,23.460591133004925,4,,,,,,
,,,,,,,,,97.15241599673243,23.52216748768473,4,,,,,,
,,,,,,,,,97.15241599673243,23.583743842364534,4,,,,,,
,,,,,,,,,97.15241599673243,23.645320197044335,4,,,,,,
,,,,,,,,,97.15241599673243,23.70689655172414,4,,,,,,
,,,,,,,,,97.15241599673243,23.768472906403943,4,,,,,,
,,,,,,,,,97.15241599673243,23.830049261083744,4,,,,,,
,,,,,,,,,97.15241599673243,23.891625615763548,4,,,,,,
,,,,,,,,,97.15241599673244,23.95320197044335,4,,,,,,
,,,,,,,,,97.15241599673244,24.014778325123153,4,,,,,,
,,,,,,,,,97.15241599673244,24.076354679802957,4,,,,,,
,,,,,,,,,97.15241599673246,24.137931034482758,4,,,,,,
,,,,,,,,,97.15241599673246,24.199507389162562,4,,,,,,
,,,,,,,,,97.15241599673246,24.261083743842367,4,,,,,,
,,,,,,,,,98.9707519967324,24.322660098522167,4,,,,,,
,,,,,,,,,98.97075199673243,24.38423645320197,4,,,,,,
,,,,,,,,,98.97075199673246,24.445812807881772,4,,,,,,
,,,,,,,,,102.17987396882297,24.507389162561577,4,,,,,,
,,,,,,,,,103.83925471882301,24.56896551724138,4,,,,,,
,,,,,,,,,105.029195663399,24.63054187192118,4,,,,,,
,,,,,,,,,105.029195663399,24.692118226600986,4,,,,,,
,,,,,,,,,105.02919566339901,24.75369458128079,4,,,,,,
,,,,,,,,,105.02919566339901,24.81527093596059,4,,,,,,
,,,,,,,,,105.02919566339902,24.876847290640395,4,,,,,,
,,,,,,,,,105.02919566339902,24.938423645320196,4,,,,,,
,,,,,,,,,105.02919566339902,25.0,4,,,,,,
,,,,,,,,,105.02919566339902,25.061576354679804,4,,,,,,
,,,,,,,,,105.02919566339904,25.123152709359605,4,,,,,,
,,,,,,,,,105.02919566339904,25.18472906403941,4,,,,,,
,,,,,,,,,105.02919566339904,25.246305418719214,4,,,,,,
,,,,,,,,,105.02919566339904,25.307881773399014,4,,,,,,
,,,,,,,,,105.02919566339904,25.36945812807882,4,,,,,,
,,,,,,,,,105.02919566339904,25.431034482758623,4,,,,,,
,,,,,,,,,105.02919566339904,25.492610837438423,4,,,,,,
,,,,,,,,,105.02919566339904,25.554187192118228,4,,,,,,
,,,,,,,,,105.02919566339904,25.61576354679803,4,,,,,,
,,,,,,,,,105.02919566339904,25.677339901477833,4,,,,,,
,,,,,,,,,105.02919566339904,25.738916256157637,4,,,,,,
,,,,,,,,,105.02919566339905,25.800492610837438,4,,,,,,
,,,,,,,,,105.02919566339905,25.862068965517242,4,,,,,,
,,,,,,,,,105.02919566339905,25.923645320197046,4,,,,,,
,,,,,,,,,105.02919566339905,25.985221674876847,4,,,,,,
,,,,,,,,,105.02919566339905,26.04679802955665,4,,,,,,
,,,,,,,,,105.02919566339905,26.108374384236452,4,,,,,,
,,,,,,,,,105.02919566339905,26.169950738916256,4,,,,,,
,,,,,,,,,105.02919566339905,26.23152709359606,4,,,,,,
,,,,,,,,,105.02919566339905,26.29310344827586,4,,,,,,
,,,,,,,,,105.02919566339905,26.354679802955665,4,,,,,,
,,,,,,,,,105.02919566339905,26.41625615763547,4,,,,,,
,,,,,,,,,105.02919566339907,26.47783251231527,4,,,,,,
,,,,,,,,,105.02919566339907,26.539408866995075,4,,,,,,
,,,,,,,,,105.02919566339907,26.60098522167488,4,,,,,,
,,,,,,,,,105.02919566339907,26.66256157635468,4,,,,,,
,,,,,,,,,105.02919566339907,26.724137931034484,4,,,,,,
,,,,,,,,,105.02919566339907,26.785714285714285,4,,,,,,
,,,,,,,,,105.02919566339907,26.84729064039409,4,,,,,,
,,,,,,,,,105.02919566339907,26.908866995073893,4,,,,,,
,,,,,,,,,105.02919566339907,26.970443349753694,4,,,,,,
,,,,,,,,,105.02919566339907,27.032019704433498,4,,,,,,
,,,,,,,,,105.02919566339907,27.093596059113302,4,,,,,,
,,,,,,,,,105.02919566339907,27.155172413793103,4,,,,,,
,,,,,,,,,105.02919566339907,27.216748768472907,4,,,,,,
,,,,,,,,,105.02919566339908,27.278325123152708,4,,,,,,
,,,,,,,,,105.02919566339908,27.339901477832512,4,,,,,,
,,,,,,,,,105.02919566339908,27.401477832512317,4,,,,,,
,,,,,,,,,105.02919566339908,27.463054187192117,4,,,,,,
,,,,,,,,,105.02919566339908,27.52463054187192,4,,,,,,
,,,,,,,,,105.02919566339908,27.586206896551726,4,,,,,,
,,,,,,,,,105.02919566339908,27.647783251231527,4,,,,,,
,,,,,,,,,105.02919566339908,27.70935960591133,4,,,,,,
,,,,,,,,,105.02919566339908,27.770935960591135,4,,,,,,
,,,,,,,,,105.02919566339908,27.832512315270936,4,,,,,,
,,,,,,,,,105.02919566339908,27.89408866995074,4,,,,,,
,,,,,,,,,105.02919566339908,27.95566502463054,4,,,,,,
,,,,,,,,,105.02919566339908,28.017241379310345,4,,,,,,
,,,,,,,,,105.02919566339908,28.07881773399015,4,,,,,,
,,,,,,,,,105.02919566339908,28.14039408866995,4,,,,,,
,,,,,,,,,105.02919566339908,28.201970443349754,4,,,,,,
,,,,,,,,,105.02919566339908,28.26354679802956,4,,,,,,
,,,,,,,,,105.02919566339908,28.32512315270936,4,,,,,,
,,,,,,,,,105.02919566339908,28.386699507389164,4,,,,,,
,,,,,,,,,105.02919566339908,28.448275862068964,4,,,,,,
,,,,,,,,,105.02919566339908,28.50985221674877,4,,,,,,
,,,,,,,,,105.02919566339908,28.571428571428573,4,,,,,,
,,,,,,,,,105.02919566339908,28.633004926108374,4,,,,,,
,,,,,,,,,105.02919566339908,28.694581280788178,4,,,,,,
,,,,,,,,,105.02919566339908,28.756157635467982,4,,,,,,
,,,,,,,,,105.02919566339908,28.817733990147783,4,,,,,,
,,,,,,,,,105.02919566339908,28.879310344827587,4,,,,,,
,,,,,,,,,105.02919566339908,28.94088669950739,4,,,,,,
,,,,,,,,,105.02919566339908,29.002463054187192,4,,,,,,
,,,,,,,,,105.0291956633991,29.064039408866996,4,,,,,,
,,,,,,,,,105.0291956633991,29.125615763546797,4,,,,,,
,,,,,,,,,105.0291956633991,29.1871921182266,4,,,,,,
,,,,,,,,,105.0291956633991,29.248768472906406,4,,,,,,
,,,,,,,,,105.0291956633991,29.310344827586206,4,,,,,,
,,,,,,,,,105.0291956633991,29.37192118226601,4,,,,,,
,,,,,,,,,105.0291956633991,29.433497536945815,4,,,,,,
,,,,,,,,,105.0291956633991,29.495073891625616,4,,,,,,
,,,,,,,,,105.0291956633991,29.55665024630542,4,,,,,,
,,,,,,,,,105.0291956633991,29.61822660098522,4,,,,,,
,,,,,,,,,105.0291956633991,29.679802955665025,4,,,,,,
,,,,,,,,,105.0291956633991,29.74137931034483,4,,,,,,
,,,,,,,,,105.0291956633991,29.80295566502463,4,,,,,,
,,,,,,,,,105.0291956633991,29.864532019704434,4,,,,,,
,,,,,,,,,105.02919566339911,29.92610837438424,4,,,,,,
,,,,,,,,,105.02919566339911,29.98768472906404,4,,,,,,
,,,,,,,,,105.02919566339911,30.049261083743843,4,,,,,,
,,,,,,,,,105.02919566339911,30.110837438423644,4,,,,,,
,,,,,,,,,105.02919566339911,30.17241379310345,4,,,,,,
,,,,,,,,,105.02919566339911,30.233990147783253,4,,,,,,
,,,,,,,,,105.02919566339911,30.295566502463053,4,,,,,,
,,,,,,,,,105.02919566339911,30.357142857142858,4,,,,,,
,,,,,,,,,105.02919566339911,30.418719211822662,4,,,,,,
,,,,,,,,,105.02919566339911,30.480295566502463,4,,,,,,
,,,,,,,,,105.02919566339911,30.541871921182267,4,,,,,,
,,,,,,,,,105.02919566339911,30.60344827586207,4,,,,,,
,,,,,,,,,105.02919566339911,30.665024630541872,4,,,,,,
,,,,,,,,,105.02919566339911,30.726600985221676,4,,,,,,
,,,,,,,,,105.02919566339912,30.788177339901477,4,,,,,,
,,,,,,,,,105.02919566339912,30.84975369458128,4,,,,,,
,,,,,,,,,105.02919566339912,30.911330049261085,4,,,,,,
,,,,,,,,,105.02919566339912,30.972906403940886,4,,,,,,
,,,,,,,,,105.02919566339912,31.03448275862069,4,,,,,,
,,,,,,,,,105.02919566339912,31.096059113300495,4,,,,,,
,,,,,,,,,105.02919566339912,31.157635467980295,4,,,,,,
,,,,,,,,,105.02919566339912,31.2192118226601,4,,,,,,
,,,,,,,,,105.02919566339914,31.2807881773399,4,,,,,,
,,,,,,,,,105.02919566339914,31.342364532019705,4,,,,,,
,,,,,,,,,105.02919566339915,31.40394088669951,4,,,,,,
,,,,,,,,,105.02919566339915,31.46551724137931,4,,,,,,
,,,,,,,,,105.02919566339915,31.527093596059114,4,,,,,,
,,,,,,,,,105.02919566339915,31.588669950738918,4,,,,,,
,,,,,,,,,105.02919566339915,31.65024630541872,4,,,,,,
,,,,,,,,,105.02919566339916,31.711822660098523,4,,,,,,
,,,,,,,,,105.02919566339918,31.773399014778327,4,,,,,,
,,,,,,,,,109.3431420279364,31.834975369458128,4,,,,,,
,,,,,,,,,111.60790263548971,31.896551724137932,4,,,,,,
,,,,,,,,,113.73220013548959,31.958128078817733,4,,,,,,
,,,,,,,,,113.73220013548959,32.01970443349754,4,,,,,,
,,,,,,,,,113.7322001354896,32.08128078817734,4,,,,,,
,,,,,,,,,113.7322001354896,32.142857142857146,4,,,,,,
,,,,,,,,,113.73220013548962,32.20443349753695,4,,,,,,
,,,,,,,,,113.73220013548962,32.26600985221675,4,,,,,,
,,,,,,,,,113.73220013548962,32.327586206896555,4,,,,,,
,,,,,,,,,113.73220013548963,32.389162561576356,4,,,,,,
,,,,,,,,,113.73220013548963,32.45073891625616,4,,,,,,
,,,,,,,,,113.73220013548965,32.512315270935964,4,,,,,,
,,,,,,,,,113.73220013548965,32.573891625615765,4,,,,,,
,,,,,,,,,113.73220013548966,32.635467980295566,4,,,,,,
,,,,,,,,,113.73220013548966,32.69704433497537,4,,,,,,
,,,,,,,,,113.73220013548966,32.758620689655174,4,,,,,,
,,,,,,,,,113.73220013548968,32.820197044334975,4,,,,,,
,,,,,,,,,113.73220013548969,32.881773399014776,4,,,,,,
,,,,,,,,,113.73220013548969,32.943349753694584,4,,,,,,
,,,,,,,,,113.7322001354897,33.004926108374384,4,,,,,,
,,,,,,,,,113.86238069460303,33.066502463054185,4,,,,,,
,,,,,,,,,119.49840469460298,33.12807881773399,4,,,,,,
,,,,,,,,,119.49840469460298,33.189655172413794,4,,,,,,
,,,,,,,,,119.49840469460298,33.251231527093594,4,,,,,,
,,,,,,,,,119.49840469460301,33.3128078817734,4,,,,,,
,,,,,,,,,119.49840469460302,33.3743842364532,4,,,,,,
,,,,,,,,,119.49840469460304,33.435960591133004,4,,,,,,
,,,,,,,,,119.49840469460305,33.49753694581281,4,,,,,,
,,,,,,,,,119.49840469460307,33.55911330049261,4,,,,,,
,,,,,,,,,119.49840469460308,33.62068965517241,4,,,,,,
,,,,,,,,,119.4984046946031,33.68226600985222,4,,,,,,
,,,,,,,,,119.49840469460317,33.74384236453202,4,,,,,,
,,,,,,,,,120.57657013548958,33.80541871921182,4,,,,,,
,,,,,,,,,120.57657013548959,33.86699507389162,4,,,,,,
,,,,,,,,,120.57657013548959,33.92857142857143,4,,,,,,
,,,,,,,,,120.57657013548965,33.99014778325123,4,,,,,,
,,,,,,,,,120.57657013548969,34.05172413793103,4,,,,,,
,,,,,,,,,120.5765701354897,34.11330049261084,4,,,,,,
,,,,,,,,,121.31630369460301,34.17487684729064,4,,,,,,
,,,,,,,,,122.57686538548961,34.23645320197044,4,,,,,,
,,,,,,,,,122.57686538548965,34.29802955665025,4,,,,,,
,,,,,,,,,122.57686538548967,34.35960591133005,4,,,,,,
,,,,,,,,,122.57686538548968,34.42118226600985,4,,,,,,
,,,,,,,,,122.57958202793638,34.48275862068966,4,,,,,,
,,,,,,,,,123.32887069460295,34.54433497536946,4,,,,,,
,,,,,,,,,123.32887069460303,34.60591133004926,4,,,,,,
,,,,,,,,,123.32887069460304,34.66748768472907,4,,,,,,
,,,,,,,,,123.32887069460305,34.72906403940887,4,,,,,,
,,,,,,,,,123.32887069460305,34.79064039408867,4,,,,,,
,,,,,,,,,123.32887069460307,34.85221674876848,4,,,,,,
,,,,,,,,,123.3288706946031,34.91379310344828,4,,,,,,
,,,,,,,,,123.3288706946031,34.97536945812808,4,,,,,,
,,,,,,,,,123.3288706946031,35.03694581280788,4,,,,,,
,,,,,,,,,123.32887069460311,35.09852216748769,4,,,,,,
,,,,,,,,,123.32887069460313,35.16009852216749,4,,,,,,
,,,,,,,,,123.32887069460313,35.22167487684729,4,,,,,,
,,,,,,,,,123.32887069460314,35.283251231527096,4,,,,,,
,,,,,,,,,125.14016869460306,35.3448275862069,4,,,,,,
,,,,,,,,,127.57721638548969,35.4064039408867,4,,,,,,
,,,,,,,,,127.64486138548966,35.467980295566505,4,,,,,,
,,,,,,,,,127.70841780215615,35.529556650246306,4,,,,,,
,,,,,,,,,127.70841780215616,35.59113300492611,4,,,,,,
,,,,,,,,,127.70841780215616,35.652709359605915,4,,,,,,
,,,,,,,,,127.70841780215616,35.714285714285715,4,,,,,,
,,,,,,,,,127.70841780215616,35.775862068965516,4,,,,,,
,,,,,,,,,127.70841780215616,35.837438423645324,4,,,,,,
,,,,,,,,,127.70841780215618,35.899014778325125,4,,,,,,
,,,,,,,,,127.70841780215618,35.960591133004925,4,,,,,,
,,,,,,,,,127.70841780215618,36.02216748768473,4,,,,,,
,,,,,,,,,127.70841780215618,36.083743842364534,4,,,,,,
,,,,,,,,,127.70841780215619,36.145320197044335,4,,,,,,
,,,,,,,,,127.70841780215619,36.206896551724135,4,,,,,,
,,,,,,,,,127.70841780215619,36.26847290640394,4,,,,,,
,,,,,,,,,127.70841780215619,36.330049261083744,4,,,,,,
,,,,,,,,,127.70841780215619,36.391625615763544,4,,,,,,
,,,,,,,,,127.70841780215619,36.45320197044335,4,,,,,,
,,,,,,,,,127.70841780215619,36.51477832512315,4,,,,,,
,,,,,,,,,127.70841780215619,36.576354679802954,4,,,,,,
,,,,,,,,,127.70841780215619,36.63793103448276,4,,,,,,
,,,,,,,,,127.70841780215619,36.69950738916256,4,,,,,,
,,,,,,,,,127.70841780215619,36.76108374384236,4,,,,,,
,,,,,,,,,127.70841780215619,36.82266009852217,4,,,,,,
,,,,,,,,,127.70841780215619,36.88423645320197,4,,,,,,
,,,,,,,,,127.70841780215619,36.94581280788177,4,,,,,,
,,,,,,,,,127.70841780215619,37.00738916256158,4,,,,,,
,,,,,,,,,127.70841780215619,37.06896551724138,4,,,,,,
,,,,,,,,,127.7084178021562,37.13054187192118,4,,,,,,
,,,,,,,,,127.7084178021562,37.19211822660099,4,,,,,,
,,,,,,,,,127.7084178021562,37.25369458128079,4,,,,,,
,,,,,,,,,127.7084178021562,37.31527093596059,4,,,,,,
,,,,,,,,,127.7084178021562,37.37684729064039,4,,,,,,
,,,,,,,,,127.7084178021562,37.4384236453202,4,,,,,,
,,,,,,,,,127.7084178021562,37.5,4,,,,,,
,,,,,,,,,127.7084178021562,37.5615763546798,4,,,,,,
,,,,,,,,,127.7084178021562,37.62315270935961,4,,,,,,
,,,,,,,,,127.7084178021562,37.68472906403941,4,,,,,,
,,,,,,,,,127.7084178021562,37.74630541871921,4,,,,,,
,,,,,,,,,127.7084178021562,37.80788177339902,4,,,,,,
,,,,,,,,,127.7084178021562,37.86945812807882,4,,,,,,
,,,,,,,,,127.7084178021562,37.93103448275862,4,,,,,,
,,,,,,,,,127.7084178021562,37.99261083743843,4,,,,,,
,,,,,,,,,127.7084178021562,38.05418719211823,4,,,,,,
,,,,,,,,,127.7084178021562,38.11576354679803,4,,,,,,
,,,,,,,,,127.7084178021562,38.177339901477836,4,,,,,,
,,,,,,,,,127.7084178021562,38.23891625615764,4,,,,,,
,,,,,,,,,127.7084178021562,38.30049261083744,4,,,,,,
,,,,,,,,,127.7084178021562,38.362068965517246,4,,,,,,
,,,,,,,,,127.7084178021562,38.423645320197046,4,,,,,,
,,,,,,,,,127.7084178021562,38.48522167487685,4,,,,,,
,,,,,,,,,127.7084178021562,38.54679802955665,4,,,,,,
,,,,,,,,,127.7084178021562,38.608374384236456,4,,,,,,
,,,,,,,,,127.7084178021562,38.669950738916256,4,,,,,,
,,,,,,,,,127.7084178021562,38.73152709359606,4,,,,,,
,,,,,,,,,127.7084178021562,38.793103448275865,4,,,,,,
,,,,,,,,,127.7084178021562,38.854679802955665,4,,,,,,
,,,,,,,,,127.7084178021562,38.916256157635466,4,,,,,,
,,,,,,,,,127.7084178021562,38.977832512315274,4,,,,,,
,,,,,,,,,127.7084178021562,39.039408866995075,4,,,,,,
,,,,,,,,,127.7084178021562,39.100985221674875,4,,,,,,
,,,,,,,,,127.7084178021562,39.16256157635468,4,,,,,,
,,,,,,,,,127.7084178021562,39.224137931034484,4,,,,,,
,,,,,,,,,127.7084178021562,39.285714285714285,4,,,,,,
,,,,,,,,,127.7084178021562,39.34729064039409,4,,,,,,
,,,,,,,,,127.70841780215622,39.40886699507389,4,,,,,,
,,,,,,,,,127.70841780215622,39.470443349753694,4,,,,,,
,,,,,,,,,127.70841780215622,39.5320197044335,4,,,,,,
,,,,,,,,,127.70841780215622,39.5935960591133,4,,,,,,
,,,,,,,,,127.70841780215622,39.6551724137931,4,,,,,,
,,,,,,,,,127.70841780215622,39.716748768472904,4,,,,,,
,,,,,,,,,127.70841780215622,39.77832512315271,4,,,,,,
,,,,,,,,,127.70841780215622,39.83990147783251,4,,,,,,
,,,,,,,,,127.70841780215622,39.90147783251231,4,,,,,,
,,,,,,,,,127.70841780215622,39.96305418719212,4,,,,,,
,,,,,,,,,127.70841780215622,40.02463054187192,4,,,,,,
,,,,,,,,,127.70841780215622,40.08620689655172,4,,,,,,
,,,,,,,,,127.70841780215622,40.14778325123153,4,,,,,,
,,,,,,,,,127.70841780215622,40.20935960591133,4,,,,,,
,,,,,,,,,127.70841780215622,40.27093596059113,4,,,,,,
,,,,,,,,,127.70841780215622,40.33251231527094,4,,,,,,
,,,,,,,,,127.70841780215622,40.39408866995074,4,,,,,,
,,,,,,,,,127.70841780215622,40.45566502463054,4,,,,,,
,,,,,,,,,127.70841780215622,40.51724137931035,4,,,,,,
,,,,,,,,,127.70841780215622,40.57881773399015,4,,,,,,
,,,,,,,,,127.70841780215622,40.64039408866995,4,,,,,,
,,,,,,,,,127.70841780215622,40.70197044334975,4,,,,,,
,,,,,,,,,127.70841780215622,40.76354679802956,4,,,,,,
,,,,,,,,,127.70841780215622,40.82512315270936,4,,,,,,
,,,,,,,,,127.70841780215622,40.88669950738916,4,,,,,,
,,,,,,,,,127.70841780215622,40.94827586206897,4,,,,,,
,,,,,,,,,127.70841780215622,41.00985221674877,4,,,,,,
,,,,,,,,,127.70841780215622,41.07142857142857,4,,,,,,
,,,,,,,,,127.70841780215622,41.13300492610838,4,,,,,,
,,,,,,,,,127.70841780215622,41.19458128078818,4,,,,,,
